ID	price	brand	model	Clasificacion 	year	title_status	mileage	color	lot	state	Precio _en_Mexico 	qx1_estado	qx_marca	qx_tipo 
1731	51000	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	24869	red	167615142	minnesota	1020000	0.11	0.15	0.128
1732	16500	ford	escape	DERIVADO_DE_TURISMO	2019	clean_vehicle	18454	white	167801389	florida	330000	0.11	0.15	0.128
1733	27900	ford	explorer	DERIVADO_DE_TURISMO	2019	clean_vehicle	28922	gray	167801390	florida	558000	0.11	0.15	0.128
1734	23700	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	23534	gray	167801391	florida	474000	0.11	0.15	0.128
1735	45600	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	35646	gray	167801392	florida	912000	0.11	0.15	0.128
1736	15600	ford	escape	DERIVADO_DE_TURISMO	2019	clean_vehicle	28669	black	167801393	florida	312000	0.11	0.15	0.128
1737	25000	ford	explorer	DERIVADO_DE_TURISMO	2017	clean_vehicle	32454	red	167736426	michigan	500000	0.0618	0.15	0.128
1738	28500	ford	explorer	DERIVADO_DE_TURISMO	2019	clean_vehicle	21800	black	167801394	florida	570000	0.11	0.15	0.128
1739	19990	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	23796	black	167653386	connecticut	399800	0.13	0.15	0.128
1740	34400	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	42506	gray	167801395	florida	688000	0.11	0.15	0.128
1741	30999	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	6249	shadow black	167653387	connecticut	619980	0.13	0.15	0.128
1742	41000	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	47496	black	167801396	florida	820000	0.11	0.15	0.128
1743	27999	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	10700	gray	167653388	massachusetts	559980	0.1714	0.15	0.128
1744	42000	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	39604	black	167801398	florida	840000	0.11	0.15	0.128
1745	29795	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	7275	triple yellow tri-coat	167653389	connecticut	595900	0.13	0.15	0.128
1746	24700	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	8806	black	167801399	florida	494000	0.11	0.15	0.128
1747	13995	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	105115	gray	167653390	new_jersey	279900	0.12	0.15	0.128
1748	2900	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	57340	silver	167736495	florida	58000	0.11	0.15	0.128
1749	35400	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	36167	white	167801400	florida	708000	0.11	0.15	0.128
1750	24549	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	44941	shadow black	167653391	new_york	490980	0.12	0.15	0.128
1751	8900	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	53102	silver	167736849	florida	178000	0.11	0.15	0.128
1752	15800	ford	escape	DERIVADO_DE_TURISMO	2019	clean_vehicle	26637	black	167801402	florida	316000	0.11	0.15	0.128
1753	18500	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	45814	black	167653515	new_york	370000	0.12	0.15	0.128
1754	32000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	17310	red	167615279	minnesota	640000	0.11	0.15	0.128
1755	28300	ford	explorer	DERIVADO_DE_TURISMO	2019	clean_vehicle	24116	gray	167801403	florida	566000	0.11	0.15	0.128
1756	24970	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	49882	green	167653516	new_york	499400	0.12	0.15	0.128
1757	13800	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	38964	blue	167615280	minnesota	276000	0.11	0.15	0.128
1758	2580	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	102705	white	167737580	florida	51600	0.11	0.15	0.128
1759	59975	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	71	white	167801448	florida	1199500	0.11	0.15	0.128
1760	28990	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	15825	triple yellow tri-coat	167653517	massachusetts	579800	0.1714	0.15	0.128
1761	50000	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	29499	blue	167615281	minnesota	1000000	0.11	0.15	0.128
1762	33800	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	100255	white	167737916	kentucky	676000	0.09	0.15	0.128
1763	59975	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	174	black	167801451	florida	1199500	0.11	0.15	0.128
1764	46999	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	16956	magnetic metallic	167653518	new_jersey	939980	0.12	0.15	0.128
1765	16700	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	36896	black	167615282	minnesota	334000	0.11	0.15	0.128
1766	34700	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	77281	white	167738075	kentucky	694000	0.09	0.15	0.128
1767	28900	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	24795	black	167801453	florida	578000	0.11	0.15	0.128
1768	30800	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	16771	ruby red metallic tinted clearcoat	167653519	new_jersey	616000	0.12	0.15	0.128
1769	27100	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	28692	silver	167615283	minnesota	542000	0.11	0.15	0.128
1770	13388	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	113821	black	167738390	louisiana	267760	0.13	0.15	0.128
1771	26000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	19793	blue	167801455	florida	520000	0.11	0.15	0.128
1772	17900	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	27940	shadow black	167653520	massachusetts	358000	0.1714	0.15	0.128
1773	23400	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	24987	black	167615285	minnesota	468000	0.11	0.15	0.128
1774	29800	ford	mustang	DERIVADO_DE_TURISMO	2016	clean_vehicle	18367	blue	167738456	illinois	596000	0.085	0.15	0.128
1775	23700	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	14109	gray	167801457	florida	474000	0.11	0.15	0.128
1776	33995	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	27369	black	167653521	new_jersey	679900	0.12	0.15	0.128
1777	23500	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	30208	white	167615287	minnesota	470000	0.11	0.15	0.128
1778	32500	ford	explorer	DERIVADO_DE_TURISMO	2019	clean_vehicle	24024	black	167801459	florida	650000	0.11	0.15	0.128
1779	39000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	8404	black	167615288	minnesota	780000	0.11	0.15	0.128
1780	11000	ford	focus	DERIVADO_DE_TURISMO	2018	clean_vehicle	8884	gray	167739185	massachusetts	220000	0.1714	0.15	0.128
1781	32500	ford	explorer	DERIVADO_DE_TURISMO	2019	clean_vehicle	24126	black	167801468	florida	650000	0.11	0.15	0.128
1782	26900	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	31713	black	167615289	minnesota	538000	0.11	0.15	0.128
1783	11200	ford	edge	DERIVADO_DE_TURISMO	2016	clean_vehicle	109996	gray	167801478	new_york	224000	0.12	0.15	0.128
1784	21000	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	6821	red	167654211	new_york	420000	0.12	0.15	0.128
1785	32000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	17867	red	167615291	minnesota	640000	0.11	0.15	0.128
1786	7300	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	110253	black	167801481	connecticut	146000	0.13	0.15	0.128
1787	12800	ford	escape	DERIVADO_DE_TURISMO	2018	clean_vehicle	39364	black	167552309	missouri	256000	0.11	0.15	0.128
1788	24190	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	4018	blue	167654212	massachusetts	483800	0.1714	0.15	0.128
1789	29100	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	21054	red	167615292	minnesota	582000	0.11	0.15	0.128
1790	29000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	48309	red	167740589	massachusetts	580000	0.1714	0.15	0.128
1791	17300	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	68666	black	167801490	new_york	346000	0.12	0.15	0.128
1792	19888	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	34071	ingot silver metallic	167654213	new_jersey	397760	0.12	0.15	0.128
1793	31000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	13600	white	167615294	minnesota	620000	0.11	0.15	0.128
1794	37200	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	44956	black	167740592	massachusetts	744000	0.1714	0.15	0.128
1795	8600	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	72607	silver	167801492	new_jersey	172000	0.12	0.15	0.128
1796	24857	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	33815	shadow black	167654214	massachusetts	497140	0.1714	0.15	0.128
1797	23500	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	31491	gray	167615296	minnesota	470000	0.11	0.15	0.128
1798	26100	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	32149	white	167741409	mississippi	522000	0.068	0.15	0.128
1799	10800	ford	hybrid	DERIVADO_DE_TURISMO	2016	clean_vehicle	26654	blue	167801493	new_york	216000	0.12	0.15	0.128
1800	20995	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	36637	white	167654215	new_york	419900	0.12	0.15	0.128
1801	29300	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	17000	white	167615298	minnesota	586000	0.11	0.15	0.128
1802	33100	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	15960	gray	167741551	mississippi	662000	0.068	0.15	0.128
1803	13800	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	40774	gray	167801747	new_jersey	276000	0.12	0.15	0.128
1804	19498	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	40338	black	167654216	new_york	389960	0.12	0.15	0.128
1805	14900	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	40505	gray	167615300	minnesota	298000	0.11	0.15	0.128
1806	8700	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	30735	black	167741697	massachusetts	174000	0.1714	0.15	0.128
1807	20600	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	33965	gray	167801788	florida	412000	0.11	0.15	0.128
1808	19995	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	42470	white	167654217	new_york	399900	0.12	0.15	0.128
1809	14900	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	40670	silver	167615301	minnesota	298000	0.11	0.15	0.128
1810	19500	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	41233	black	167741899	massachusetts	390000	0.1714	0.15	0.128
1811	24500	ford	wagon	DERIVADO_DE_TURISMO	2019	clean_vehicle	13162	white	167801789	florida	490000	0.11	0.15	0.128
1812	15000	ford	fusion	DERIVADO_DE_TURISMO	2018	clean_vehicle	38744	white	167555170	california	300000	0.13	0.15	0.128
1813	26985	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	14023	black	167654218	new_york	539700	0.12	0.15	0.128
1814	31000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	9741	white	167615302	minnesota	620000	0.11	0.15	0.128
1815	24300	ford	explorer	DERIVADO_DE_TURISMO	2017	clean_vehicle	31017	silver	167742129	mississippi	486000	0.068	0.15	0.128
1816	16800	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	37786	gray	167801791	florida	336000	0.11	0.15	0.128
1817	17200	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	32415	white	167555176	california	344000	0.13	0.15	0.128
1818	34995	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	10421	ruby red	167654219	new_york	699900	0.12	0.15	0.128
1819	24300	ford	wagon	DERIVADO_DE_TURISMO	2019	clean_vehicle	29305	white	167615308	minnesota	486000	0.11	0.15	0.128
1820	26400	ford	explorer	DERIVADO_DE_TURISMO	2017	clean_vehicle	51309	white	167742134	mississippi	528000	0.068	0.15	0.128
1821	16800	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	38001	black	167801792	florida	336000	0.11	0.15	0.128
1822	15500	ford	escape	DERIVADO_DE_TURISMO	2018	clean_vehicle	18849	black	167555180	california	310000	0.13	0.15	0.128
1823	19440	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	43269	silver	167654220	new_york	388800	0.12	0.15	0.128
1824	16700	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	36989	silver	167615310	minnesota	334000	0.11	0.15	0.128
1825	29000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	29320	blue	167742317	alabama	580000	0.102	0.15	0.128
1826	16100	ford	hybrid	DERIVADO_DE_TURISMO	2019	clean_vehicle	34244	white	167801793	florida	322000	0.11	0.15	0.128
1827	17200	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	32938	white	167555184	california	344000	0.13	0.15	0.128
1828	20950	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	40793	black	167654221	new_hampshire	419000	0.1571	0.15	0.128
1829	46200	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	94741	no_color	167742320	alabama	924000	0.102	0.15	0.128
1830	29400	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	25011	white	167801794	florida	588000	0.11	0.15	0.128
1831	32999	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	6881	shadow black	167654222	new_jersey	659980	0.12	0.15	0.128
1832	6600	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	80423	orange	167615896	new_jersey	132000	0.12	0.15	0.128
1833	50200	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	92405	white	167742321	alabama	1004000	0.102	0.15	0.128
1834	28300	ford	ranger	DERIVADO_DE_TURISMO	2019	clean_vehicle	15436	white	167801795	florida	566000	0.11	0.15	0.128
1835	32999	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	16194	royal crimson metallic tinted clearcoat	167654223	new_jersey	659980	0.12	0.15	0.128
1836	12600	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	48188	black	167615902	new_jersey	252000	0.12	0.15	0.128
1837	5200	ford	focus	DERIVADO_DE_TURISMO	2017	clean_vehicle	65164	red	167742322	alabama	104000	0.102	0.15	0.128
1838	20500	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	35930	black	167801796	florida	410000	0.11	0.15	0.128
1839	35999	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	13674	kona blue metallic	167654224	new_jersey	719980	0.12	0.15	0.128
1840	41000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	9235	silver	167616337	minnesota	820000	0.11	0.15	0.128
1841	33100	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	103002	red	167742325	mississippi	662000	0.068	0.15	0.128
1842	23500	ford	ranger	DERIVADO_DE_TURISMO	2019	clean_vehicle	12836	blue	167801802	florida	470000	0.11	0.15	0.128
1843	18799	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	137728	red	167564814	connecticut	375980	0.13	0.15	0.128
1844	33999	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	6921	magnetic metallic	167654225	new_jersey	679980	0.12	0.15	0.128
1845	35000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	14359	white	167616338	minnesota	700000	0.11	0.15	0.128
1846	26100	ford	wagon	DERIVADO_DE_TURISMO	2017	clean_vehicle	58118	white	167742336	mississippi	522000	0.068	0.15	0.128
1847	15400	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	31124	white	167801803	florida	308000	0.11	0.15	0.128
1848	25998	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	25734	no_color	167564815	new_york	519960	0.12	0.15	0.128
1849	31831	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	14059	black	167654226	new_jersey	636620	0.12	0.15	0.128
1850	40400	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	13472	black	167616339	minnesota	808000	0.11	0.15	0.128
1851	15400	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	123983	silver	167742775	connecticut	308000	0.13	0.15	0.128
1852	13500	ford	hybrid	DERIVADO_DE_TURISMO	2019	clean_vehicle	35023	gray	167801804	florida	270000	0.11	0.15	0.128
1853	25995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	39509	white	167564817	new_hampshire	519900	0.1571	0.15	0.128
1854	27990	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	4512	ingot silver metallic	167654227	new_york	559800	0.12	0.15	0.128
1855	23985	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	51884	white	167564818	new_jersey	479700	0.12	0.15	0.128
1856	27995	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	4181	gray	167654228	pennsylvania	559900	0.12	0.15	0.128
1857	13995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	56703	oxford white	167564839	new_york	279900	0.12	0.15	0.128
1858	29988	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	4712	ingot silver metallic	167654229	pennsylvania	599760	0.12	0.15	0.128
1859	12995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	102800	blue	167564840	new_jersey	259900	0.12	0.15	0.128
1860	21687	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	7109	lightning blue	167654230	pennsylvania	433740	0.12	0.15	0.128
1861	25200	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	100943	white	167743025	alabama	504000	0.102	0.15	0.128
1862	29590	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	3915	green	167564841	new_york	591800	0.12	0.15	0.128
1863	28999	ford	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	15550	ingot silver	167654231	pennsylvania	579980	0.12	0.15	0.128
1864	13942	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	62542	magnetic metallic	167564843	new_jersey	278840	0.12	0.15	0.128
1865	15300	ford	taurus	DERIVADO_DE_TURISMO	2018	clean_vehicle	38370	silver	167667719	utah	306000	0.1408	0.15	0.128
1866	35400	ford	ranger	DERIVADO_DE_TURISMO	2020	clean_vehicle	671	blue	167759471	ohio	708000	0.1517	0.15	0.128
1867	32700	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	61477	silver	167743061	alabama	654000	0.102	0.15	0.128
1868	13995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	73891	silver	167564844	new_york	279900	0.12	0.15	0.128
1869	15800	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	82564	gold	167623467	florida	316000	0.11	0.15	0.128
1870	36000	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	85649	black	167743078	mississippi	720000	0.068	0.15	0.128
1871	15495	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	48374	white	167564845	new_york	309900	0.12	0.15	0.128
1872	21500	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	11990	red	167623702	florida	430000	0.11	0.15	0.128
1873	7200	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	64111	black	167743079	alabama	144000	0.102	0.15	0.128
1874	17589	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	28771	red	167564846	new_jersey	351780	0.12	0.15	0.128
1875	31700	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	126708	white	167743606	alabama	634000	0.102	0.15	0.128
1876	31790	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	27165	orange	167564847	new_york	635800	0.12	0.15	0.128
1877	18100	ford	van	DERIVADO_DE_TURISMO	2015	clean_vehicle	106546	white	167743616	mississippi	362000	0.068	0.15	0.128
1878	14495	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	54778	white	167564872	new_jersey	289900	0.12	0.15	0.128
1879	15000	ford	fusion	DERIVADO_DE_TURISMO	2020	clean_vehicle	11729	white	167625047	illinois	300000	0.085	0.15	0.128
1880	26400	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	85197	black	167743628	mississippi	528000	0.068	0.15	0.128
1881	27990	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	19130	red	167564874	massachusetts	559800	0.1714	0.15	0.128
1882	19700	ford	expedition	DERIVADO_DE_TURISMO	2015	clean_vehicle	72369	white	167743633	mississippi	394000	0.068	0.15	0.128
1883	15300	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	59646	silver	167564875	massachusetts	306000	0.1714	0.15	0.128
1884	22000	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	68418	black	167743891	mississippi	440000	0.068	0.15	0.128
1885	23999	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	8400	black	167564892	new_jersey	479980	0.12	0.15	0.128
1886	16488	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	45084	gray	167564894	new_york	329760	0.12	0.15	0.128
1887	12784	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	67037	gray	167564896	new_jersey	255680	0.12	0.15	0.128
1888	23400	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	64135	black	167564910	new_jersey	468000	0.12	0.15	0.128
1889	9705	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	72377	black	167744596	arkansas	194100	0.097	0.15	0.128
1890	25999	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	39367	oxford white	167564912	new_jersey	519980	0.12	0.15	0.128
1891	34977	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	46540	black	167564913	pennsylvania	699540	0.12	0.15	0.128
1892	19000	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	40677	ingot silver metallic	167564914	new_jersey	380000	0.12	0.15	0.128
1893	15995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	69438	black	167564915	new_york	319900	0.12	0.15	0.128
1894	13487	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	96246	gray	167564973	new_york	269740	0.12	0.15	0.128
1895	18707	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	69719	white	167565005	connecticut	374140	0.13	0.15	0.128
1896	15290	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	75933	white platinum tri-coat metallic	167565029	new_york	305800	0.12	0.15	0.128
1897	15600	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	54325	black	167565030	new_york	312000	0.12	0.15	0.128
1898	47000	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	24902	black	167625630	illinois	940000	0.085	0.15	0.128
1899	16080	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	31793	blue	167565031	connecticut	321600	0.13	0.15	0.128
1900	50000	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	16505	white	167625631	illinois	1000000	0.085	0.15	0.128
1901	15268	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	74361	black	167565034	new_york	305360	0.12	0.15	0.128
1902	47500	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	27868	black	167625634	illinois	950000	0.085	0.15	0.128
1903	18497	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	34011	black	167565036	massachusetts	369940	0.1714	0.15	0.128
1904	10000	ford	escape	DERIVADO_DE_TURISMO	2019	clean_vehicle	19993	silver	167625635	illinois	200000	0.085	0.15	0.128
1905	19995	ford	suv	DERIVADO_DE_TURISMO	2015	clean_vehicle	48115	red	167565056	pennsylvania	399900	0.12	0.15	0.128
1906	49000	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	22543	white	167625636	illinois	980000	0.085	0.15	0.128
1907	17150	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	67091	black	167565081	new_jersey	343000	0.12	0.15	0.128
1908	45000	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	28790	black	167625637	illinois	900000	0.085	0.15	0.128
1909	14295	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	59391	guard	167565082	new_jersey	285900	0.12	0.15	0.128
1910	49000	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	18449	black	167625639	illinois	980000	0.085	0.15	0.128
1911	16190	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	71824	magnetic metallic	167565083	new_york	323800	0.12	0.15	0.128
1912	49000	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	19304	black	167625640	illinois	980000	0.085	0.15	0.128
1913	17899	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	39159	magnetic metallic	167565105	new_york	357980	0.12	0.15	0.128
1914	26000	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	18708	black	167625666	illinois	520000	0.085	0.15	0.128
1915	14000	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	79430	magnetic metallic	167565107	new_jersey	280000	0.12	0.15	0.128
1916	15500	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	12393	gray	167625667	illinois	310000	0.085	0.15	0.128
1917	16888	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	56329	black	167565108	new_york	337760	0.12	0.15	0.128
1918	28000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	12155	silver	167625669	illinois	560000	0.085	0.15	0.128
1919	8305	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	63291	blue	167744884	arkansas	166100	0.097	0.15	0.128
1920	21822	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	36041	white platinum tri-coat metallic	167565117	new_jersey	436440	0.12	0.15	0.128
1921	15500	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	25810	red	167625718	illinois	310000	0.085	0.15	0.128
1922	12500	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	130388	blue	167744885	arkansas	250000	0.097	0.15	0.128
1923	15995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	23878	blue	167565141	new_york	319900	0.12	0.15	0.128
1924	16000	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	15460	white	167625733	illinois	320000	0.085	0.15	0.128
1925	38200	ford	max	DERIVADO_DE_TURISMO	2018	clean_vehicle	46710	white	167745579	north_carolina	764000	0.12	0.15	0.128
1926	12995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	65342	black	167565142	new_york	259900	0.12	0.15	0.128
1927	14488	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	64061	tuxedo black metallic	167565143	massachusetts	289760	0.1714	0.15	0.128
1928	17500	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	93164	white	167746065	florida	350000	0.11	0.15	0.128
1929	21995	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	35629	blue	167565147	massachusetts	439900	0.1714	0.15	0.128
1930	8500	ford	connect	DERIVADO_DE_TURISMO	2015	clean_vehicle	118483	white	167746107	florida	170000	0.11	0.15	0.128
1931	16593	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	71573	tuxedo black metallic	167565148	massachusetts	331860	0.1714	0.15	0.128
